id,nome,id_departamento,salario,idade
4678,William Batista,2,16901.96,20
4679,Heitor Ribeiro,3,17130.18,27
4680,Heloisa Moraes,4,22692.97,52
4681,Victor Coutinho,6,4094.76,43
4682,Felipe Figueiredo,4,15529.95,59
4683,Fernando Martins,5,13648.15,46
4684,Caio Ferreira,3,13674.15,37
4685,Amanda Garrido,5,23924.01,19
4686,Yuri Costa,4,16646.2,55
4687,Elaine Neves,5,15228.11,38
4688,Clarice Nogueira,1,17654.6,35
4689,Davi Batista,2,15834.3,29
4690,Renan Sampaio,2,3063.57,61
4691,Luis Neto,3,14875.79,51
4692,William Campos,2,15498.76,20
4693,Mateus Siqueira,6,19990.12,63
4694,Adriana Batista,5,22792.27,27
4695,Felipe Pinheiro,1,11139.88,57
4696,Fernanda Vieira,2,11461.71,52
4697,Rodrigo Ramos,1,13520.28,45
4698,Patricia Correia,1,18071.96,63
4699,Luis Cavalcante,6,11068.76,20
4700,Vinicius Monteiro,1,4886.37,22
4701,Amanda Cavalcante,4,15174.21,32
4702,Valentina Rocha,99,15621.88,53
4703,Lorenzo Aguiar,2,6597.97,29
4704,Ricardo Ferreira,1,10174.5,23
4705,Joaquim Guedes,1,20761.77,55
4706,Alice Neves,2,18566.75,30
4707,Walter Coelho,4,10215.58,38
4708,Isabela Rocha,4,13746.78,54
4709,Luiz Barros,2,7326.74,31
4710,Amanda Leal,5,9801.37,63
4711,Debora Cavalcante,2,24662.58,63
4712,Amanda Nunes,5,22993.41,28
4713,Diego Nogueira,6,24973.29,44
4714,Valentina Miranda,5,21392.73,23
4715,Eduardo Amaral,3,16811.66,19
4716,Vitor Sales,4,20050.45,44
4717,Julia Neto,4,9876.21,37
4718,Matheus Nascimento,3,21410.15,24
4719,Helena Fernandes,5,3265.8,50
4720,Antonio Aguiar,5,22171.51,23
4721,Juliana Duarte,3,20709.78,32
4722,Leticia Silva,5,23292.32,31
4723,Vitor Sampaio,3,23286.1,18
4724,Carlos Neves,5,8746.75,51
4725,Carlos Nogueira,5,16003.17,43
4726,Michele Barros,6,8716.39,34
4727,Isabela Amaral,2,16102.31,56
4728,Barbara Azevedo,1,6866.74,43
4729,Heitor Azevedo,4,12093.9,20
4730,Vitor Figueiredo,3,16826.64,48
4731,Walter Menezes,3,12442.39,59
4732,Michele Queiroz,3,24358.63,44
4733,Vinicius Costa,4,9247.9,60
4734,Rodrigo Bento,4,3557.8,49
4735,Sara Viana,1,22859.05,19
4736,Rodrigo Cavalcanti,4,9520.92,53
4737,Matheus Assis,4,12467.63,63
4738,Sophia Peixoto,1,13015.67,30
4739,Maria Brito,6,17406.11,26
4740,Natalia Carvalho,5,8173.45,57
4741,Sofia Bento,3,9344.23,36
4742,Francisco Mendes,4,9844.55,47
4743,Carlos Cavalcante,5,24776.32,51
4744,Rafael Borges,1,5706.54,62
4745,Beatriz Cavalcanti,2,5774.12,27
4746,Heitor Marques,1,10312.78,22
4747,Gustavo Leal,2,16484.94,54
4748,William Reis,4,16110.9,22
4749,Paulo Muniz,4,21631.1,45
4750,Luis Borges,2,3107.85,51
4751,Douglas Morais,6,11563.07,64
4752,Laura Cavalcanti,3,3398.74,40
4753,Elaine Barros,2,6283.38,31
4754,Eliane Rezende,1,10835.84,32
4755,Victor Fonseca,1,7207.48,38
4756,William Silva,3,11460.4,41
4757,Luiza Guimaraes,1,24508.69,37
4758,Mateus Cruz,4,19174.03,50
4759,Vinicius Pinto,1,18130.62,26
4760,Marcelo Queiroz,5,4198.54,35
4761,Felipe Azevedo,2,22762.82,58
4762,Leticia Moraes,1,20627.86,20
4763,Luiz Batista,1,12196.83,40
4764,Heitor Cardoso,1,21715.85,56
4765,Heloisa Miranda,3,19229.17,31
4766,Caio Brandao,3,20400.17,46
4767,Francisco Coelho,6,8668.39,36
4768,Cecilia Santana,2,7551.19,26
4769,Leonardo Araujo,2,4516.03,20
4770,Rafael Gallo,2,3587.27,46
4771,Renan Andrade,3,14042.97,51
4772,Eduardo Tavares,2,9859.46,20
4773,Caio Rocha,3,13302.66,21
4774,Renan Leal,3,9855.02,45
4775,Davi Santiago,5,13381.9,45
4776,Andre Garrido,4,7177.34,22
4777,Felipe Sales,1,13990.13,25
4778,Caio Rocha,5,23461.12,51
4779,Renan Machado,5,21468.05,65
4780,Guilherme Almeida,2,20066.65,31
4781,Samuel Vieira,3,6052.12,38
4782,Igor Araujo,2,6614.48,36
4783,Amanda Rocha,3,24651.57,49
4784,Rafaela Rezende,4,20376.3,23
4785,Otavio Lins,2,22095.36,50
4786,Michele Gomes,1,7561.85,54
4787,Lucas Ribeiro,1,17877.19,35
4788,Leonardo Toledo,2,23490.69,32
4789,Luis Menezes,1,6995.12,41
4790,Luis Lima,5,17541.08,58
4791,Ana Vasconcelos,4,7013.67,62
4792,Otavio Vasconcelos,5,8422.83,27
4793,Gabriela Sales,3,10823.09,41
4794,Vanessa Moura,3,11046.93,26
4795,Valentina Maldonado,3,3273.19,49
4796,Douglas Monteiro,1,15427.7,35
4797,Andre Marques,4,21629.21,48
4798,Nicolas Neto,5,4154.68,39
4799,Gustavo Figueiredo,6,6561.82,45
4800,Vania Carvalho,2,19986.87,50
4801,Camila Lopes,1,6372.71,63
4802,Luiza Lins,1,20572.67,46
4803,Elaine Siqueira,4,10307.61,44
4804,Maite Lima,3,9166.25,45
4805,Samuel Guedes,3,14395.0,30
4806,Priscila Lins,4,14100.82,23
4807,Enzo Alves,3,23586.18,64
4808,Marcos Neto,6,15272.78,42
4809,Rafael Assis,4,4757.43,46
4810,Beatriz Pinheiro,4,23220.78,37
4811,Antonio Tavares,6,3099.26,48
4812,Eliane Siqueira,2,7463.18,46
4813,Maite Carvalho,6,19714.76,43
4814,Manuela Lima,4,17390.82,64
4815,Theo Correia,5,7195.37,33
4816,Miguel Pinheiro,1,21799.31,44
4817,Murilo Lacerda,4,19339.46,41
4818,Natalia Pereira,3,15287.51,43
4819,Helena Santiago,6,24468.33,18
4820,Rafael Monteiro,3,16415.72,32
4821,Luana Muniz,1,14810.07,34
4822,Diego Garrido,6,19983.52,23
4823,Cecilia Figueiredo,6,12620.86,35
4824,Caio Peixoto,4,7032.39,36
4825,Gabriela Gallo,3,14913.59,55
4826,Valentina Lacerda,6,9945.41,58
4827,Gustavo Miranda,5,23370.59,62
4828,Caio Correia,3,7426.73,63
4829,Marcos Batista,5,9238.44,39
4830,Felipe Dias,3,23981.99,33
4831,Leonardo Figueiredo,5,14121.86,52
4832,Lucas Siqueira,3,20679.83,38
4833,Rafaela Cavalcante,6,21414.8,35
4834,Luiz Coelho,5,5170.89,42
4835,Maria Menezes,6,6716.08,25
4836,Isabela Farias,4,19613.18,37
4837,Antonio Brandao,6,22461.63,55
4838,Walter Neves,3,4708.71,23
4839,Marcos Diniz,5,19176.43,31
4840,Murilo Castro,6,21361.89,40
4841,Yuri Porto,6,11518.8,35
4842,Davi Garrido,3,6903.93,43
4843,Eduardo Borges,2,19253.54,45
4844,Barbara Neves,3,17745.16,40
4845,Mariana Farias,3,16021.66,42
4846,Vanessa Teixeira,99,17633.32,23
4847,Alice Melo,6,13427.78,47
4848,Paulo Monteiro,6,23191.77,28
4849,Francisco Leal,2,14367.15,64
4850,Debora Aguiar,5,14163.6,32
4851,Matheus Brito,6,6586.96,57
4852,Lucas Neto,4,11601.08,23
4853,Vanessa Azevedo,6,8597.66,60
4854,Igor Martins,5,10258.16,56
4855,Walter Pires,6,16350.53,59
4856,Maria Moraes,2,4441.64,35
4857,Ana Farias,4,15471.12,28
4858,Rodrigo Bento,1,15412.98,42
4859,Sandra Tavares,3,5598.07,61
4860,Joao Neto,6,24935.31,50
4861,Mateus Pereira,2,8300.9,51
4862,Nicolas Toledo,6,21834.65,47
4863,Patricia Pinheiro,4,23433.42,50
4864,Luana Lima,3,8868.47,51
4865,Douglas Araujo,1,8382.06,31
4866,Eduardo Carvalho,3,4983.47,55
4867,Luana Muniz,3,12693.88,39
4868,Francisco Cavalcanti,5,5058.42,61
4869,Diego Campos,1,7597.48,31
4870,Walter Andrade,1,14628.05,30
4871,Thiago Neto,4,11598.95,40
4872,Vanessa Maffei,1,17853.17,26
4873,Sofia Ribeiro,4,13784.34,64
4874,Luiz Motta,3,20232.74,40
4875,Renata Rodrigues,5,24522.39,37
4876,Alice Soares,2,7385.91,65
4877,Adriana Porto,1,16474.95,65
4878,Felipe Queiroz,3,10455.15,49
4879,Luiz Rezende,2,21229.7,30
4880,Priscila Reis,2,14613.23,25
4881,Marcelo Lins,5,21567.85,35
4882,Camila Cavalcante,6,18021.85,44
4883,Heloisa Pinto,2,22554.57,32
4884,Bruno Vieira,5,8974.2,56
4885,Thiago Guedes,3,4307.14,34
4886,Nicolas Carvalho,5,22353.15,59
4887,Sophia Menezes,4,16299.45,42
4888,Matheus Pereira,4,7106.37,56
4889,Davi Coutinho,1,2778.39,60
4890,Andre Miranda,6,18634.86,63
4891,Beatriz Moreira,2,16556.94,28
4892,Fernando Marques,6,2733.16,18
4893,Luis Diniz,6,14765.14,29
4894,Debora Barros,2,3047.19,19
4895,Mariana Tavares,2,8406.17,52
4896,Carlos Campos,4,3810.34,63
4897,Victor Maffei,4,3000.5,57
4898,Paulo Coutinho,6,3253.17,60
4899,Adriana Souza,2,18542.01,55
4900,Murilo Muniz,6,9966.4,19
4901,Andre Pereira,5,21454.87,18
4902,Luiza Machado,3,20930.62,46
4903,Theo Lima,6,16712.63,35
4904,Sandra Neto,4,17228.66,32
4905,Laura Brito,3,15688.52,39
4906,Daniel Fonseca,5,12697.35,23
4907,Eduardo Morais,1,4663.46,24
4908,Marcos Carvalho,4,15764.85,34
4909,Luana Mendes,99,21417.66,25
4910,Mateus Maldonado,6,18091.34,36
4911,Carlos Neto,4,2730.99,65
4912,Luiza Barros,3,3725.16,34
4913,Luiz Pinheiro,3,23824.42,61
4914,Bruno Rodrigues,1,22488.67,35
4915,Manuela Coelho,1,11313.09,46
4916,Enzo Morais,3,18888.36,48
4917,Lorenzo Nunes,4,20580.85,63
4918,Tiago Viana,3,16342.1,37
4919,Lucas Neto,5,19249.19,48
4920,Leonardo Pinheiro,4,12068.69,50
4921,Luis Pereira,4,14426.56,35
4922,Luiza Castilho,4,6036.24,36
4923,Eliane Rodrigues,2,15414.0,60
4924,Helena Miranda,99,11268.54,31
4925,Walter Fernandes,1,5410.62,39
4926,Gabriel Pinheiro,3,5026.63,38
4927,Vitor Cunha,1,2903.0,51
4928,Luana Mendes,5,10344.6,19
4929,Gabriela Silva,2,5207.16,29
4930,Maria Monteiro,6,21023.84,65
4931,Eliane Almeida,2,22184.57,61
4932,Luis Coutinho,2,22292.55,20
4933,Nicolas Porto,2,13481.78,18
4934,Adriana Dantas,4,24511.95,24
4935,Vinicius Pinheiro,1,19468.76,37
4936,Yuri Guimaraes,3,19066.31,23
4937,Isabel Menezes,5,4960.21,38
4938,Vanessa Bento,4,16091.19,52
4939,Cecilia Soares,6,9916.86,38
4940,Julia Silva,3,2911.5,47
4941,Nicolas Pinto,1,16637.7,47
4942,Tiago Brandao,1,14233.85,25
4943,Tiago Martins,1,22408.25,44
4944,Felipe Pinheiro,4,7039.54,29
4945,Samuel Fonseca,6,9775.0,61
4946,Sophia Queiroz,3,7540.84,52
4947,Guilherme Viana,4,6456.44,57
4948,Thiago Carvalho,1,23725.17,23
4949,Luiza Rocha,3,2966.85,50
4950,Henrique Cruz,4,15223.29,33
4951,Otavio Sales,3,10502.36,42
4952,Ricardo Motta,6,18196.91,42
4953,Otavio Morais,3,22026.99,42
4954,Mariana Brito,3,4986.55,21
4955,Leonardo Morais,3,10174.69,44
4956,Francisco Cavalcante,5,16912.49,65
4957,Aline Brandao,1,21060.12,21
4958,Luis Queiroz,3,4262.16,51
4959,Heloisa Melo,2,5878.34,23
4960,Fernando Lacerda,6,9965.83,36
4961,Bernardo Guedes,5,11845.08,58
4962,Luiz Sales,4,3861.67,23
4963,Ana Figueiredo,1,15623.85,47
4964,Fernanda Cavalcanti,5,18164.84,26
4965,Barbara Costa,5,9187.29,25
4966,Nicolas Leal,5,15403.41,61
4967,Vitor Santana,1,10741.39,37
4968,Vanessa Cavalcante,2,9094.49,21
4969,Valentina Fonseca,5,12258.49,55
4970,Yasmin Muniz,4,6997.65,21
4971,Matheus Pinto,1,14736.63,35
4972,Felipe Pinheiro,4,3066.11,62
4973,Maite Correia,1,22076.21,22
4974,Priscila Martins,5,6955.74,54
4975,Carolina Viana,1,22568.79,50
4976,Sofia Queiroz,6,3442.45,55
4977,Camila Araujo,5,16505.32,22
4978,Valentina Guedes,5,13336.85,54
4979,Maria Tavares,5,22307.0,62
4980,Luana Duarte,3,17876.22,32
4981,Victor Costa,6,7682.9,38
4982,Paulo Santana,5,9982.56,27
4983,Elaine Barros,2,3530.43,60
4984,Miguel Borges,4,20342.34,48
4985,Enzo Peixoto,3,17750.73,54
4986,Marcelo Chaves,3,7428.15,33
4987,Rafael Oliveira,1,8205.77,31
4988,Maria Neves,3,2770.62,23
4989,Beatriz Leal,5,21420.27,27
4990,Marcelo Martins,3,4743.65,39
4991,Carlos Fonseca,5,12281.47,45
4992,Eduardo Soares,2,20611.57,61
4993,Sofia Oliveira,6,22298.85,64
4994,Davi Lopes,2,22966.96,56
4995,Gabriel Diniz,5,13306.87,44
4996,Marcos Cavalcanti,6,17027.82,55
4997,Yuri Correia,5,10362.99,22
4998,Davi Duarte,3,4987.82,31
4999,Debora Cunha,3,5089.27,54
5000,Debora Lacerda,2,22218.58,20
5001,William Cardoso,2,22274.29,60
5002,Daniel Cruz,6,24294.62,19
5003,Maria Maldonado,3,24057.44,48
5004,Eduardo Cardoso,4,7026.73,18
5005,Francisco Motta,2,21228.42,46
5006,Larissa Duarte,6,6590.43,24
5007,Sophia Santos,3,4305.52,21
5008,Henrique Garrido,2,15159.14,57
5009,Rafael Martins,2,18015.02,20
5010,Andre Souza,1,19493.19,44
5011,Amanda Vasconcelos,1,24522.37,55
5012,Alice Cavalcante,6,13303.43,51
5013,Marcos Castro,3,20410.06,65
5014,Eduardo Amaral,1,3380.34,42
5015,Marcos Toledo,1,8584.92,59
5016,Elaine Marques,1,20696.82,53
5017,Adriana Dantas,99,8259.23,32
5018,Marcos Guimaraes,6,5429.76,26
5019,Sara Alves,6,6462.56,30
5020,Gustavo Machado,6,11561.22,62
5021,Guilherme Moreira,6,14463.44,45
5022,Davi Coutinho,4,6895.43,23
5023,Felipe Martins,2,11289.47,36
5024,Manuela Rezende,4,14980.33,64
5025,Vitor Pires,4,9782.31,35
5026,Murilo Cavalcante,4,15853.9,43
5027,Matheus Reis,5,5721.63,23
5028,Yasmin Reis,2,22887.65,33
5029,Natalia Moreira,2,19539.44,34
5030,Sophia Farias,6,23580.51,64
5031,Vinicius Ribeiro,2,19220.49,44
5032,Joaquim Batista,1,3991.51,32
5033,Francisco Menezes,6,5715.45,31
5034,Andre Santana,5,13846.67,36
5035,Diego Freitas,4,13941.97,43
5036,Eduardo Viana,6,22839.12,24
5037,Arthur Dias,4,6125.42,55
5038,Sophia Assis,1,12750.62,28
5039,Caio Gomes,6,12646.25,21
5040,Nicolas Vieira,3,8680.24,43
5041,Yuri Rezende,1,3037.81,39
5042,Ricardo Machado,3,23576.36,34
5043,Luis Gallo,4,17689.18,64
5044,Eduardo Rezende,4,3115.91,55
5045,Julia Castro,1,4553.78,58
5046,Gustavo Santana,6,21611.61,53
5047,Patricia Pinto,6,13986.51,38
5048,Laura Costa,6,7115.11,59
5049,Mariana Moura,2,17314.05,55
5050,Bruno Neto,2,9785.32,49
5051,Arthur Santos,2,12995.0,57
5052,Thiago Motta,3,21665.79,25
5053,Heitor Nascimento,2,11216.95,29
5054,Thiago Ribeiro,2,5931.63,35
5055,Francisco Figueiredo,5,7670.73,33
5056,Luiza Santana,1,16101.24,61
5057,William Sampaio,6,3028.36,58
5058,Victor Nogueira,5,12345.66,33
5059,Joaquim Barros,3,22133.4,32
5060,Mariana Ribeiro,2,2804.13,26
5061,Thiago Moura,1,10776.51,58
5062,Clarice Tavares,1,12807.4,65
5063,Eliane Santiago,6,24200.31,26
5064,Sofia Barbosa,2,11535.23,30
5065,Amanda Mendes,1,21162.42,39
5066,Paulo Barbosa,3,5928.67,50
5067,Vinicius Sampaio,6,8329.73,18
5068,Valentina Gomes,1,23025.15,42
5069,Daniel Machado,1,4154.21,64
5070,Tiago Siqueira,3,5423.68,45
5071,Maria Menezes,2,3676.79,60
5072,Murilo Ribeiro,2,3999.3,33
5073,Joao Lacerda,1,5071.48,24
5074,Lucas Brito,4,15232.76,40
5075,Vanessa Miranda,5,18094.32,28
5076,Natalia Guedes,2,9351.09,64
5077,Daniel Vasconcelos,4,22780.74,49
5078,Julia Azevedo,1,21519.05,46
5079,Gabriela Nunes,3,13572.79,55
5080,Murilo Gomes,3,20768.28,60
5081,Thiago Lopes,2,18554.91,33
5082,Arthur Toledo,6,19375.84,45
5083,Bruno Ribeiro,5,16615.7,61
5084,Ana Dias,5,5748.07,52
5085,Bernardo Peixoto,3,5618.52,19
5086,Leticia Queiroz,6,8842.05,36
5087,Leonardo Sales,6,22288.04,64
5088,Enzo Maldonado,3,19964.39,32
5089,Beatriz Toledo,2,22241.44,60
5090,Antonella Teixeira,6,10453.43,47
5091,Davi Monteiro,5,7219.16,23
5092,Luiz Borges,2,15836.26,39
5093,Rodrigo Machado,6,13358.07,59
5094,Larissa Moraes,6,19658.31,59
5095,Gabriel Rocha,2,12483.02,56
5096,Francisco Lacerda,6,20484.53,19
5097,Sofia Rezende,1,9587.54,57
5098,Samuel Machado,2,15739.53,35
5099,Nicolas Batista,2,5127.66,20
5100,Arthur Figueiredo,1,17328.01,61
5101,Mariana Monteiro,4,10463.03,58
5102,Leticia Dantas,3,22549.54,25
5103,Arthur Batista,6,21795.39,27
5104,Sofia Nunes,3,11553.4,30
5105,Douglas Toledo,2,22100.41,25
5106,Gustavo Cardoso,1,5839.99,39
5107,Leticia Leal,2,8757.12,31
5108,Helena Maffei,1,21664.86,60
5109,Antonella Cavalcante,2,8580.27,37
5110,Larissa Batista,5,8644.32,21
5111,Luis Neto,2,16948.73,64
5112,Heloisa Mendes,1,4990.66,45
5113,Heloisa Gallo,5,10548.32,65
5114,Bernardo Pereira,4,16243.9,42
5115,Joaquim Santana,2,3227.39,46
5116,Leticia Melo,6,10434.59,57
5117,Luiz Freitas,4,21034.27,33
5118,Yuri Rezende,2,18413.44,62
5119,Antonella Ribeiro,1,8437.67,43
5120,Leticia Rodrigues,6,14765.76,29
5121,Lorenzo Mendes,1,10402.89,48
5122,Clarice Cruz,6,5448.73,42
5123,Antonella Nascimento,1,11820.53,33
5124,Maria Ferreira,1,13319.99,37
5125,Felipe Almeida,1,18816.28,60
5126,Barbara Batista,5,12103.66,44
5127,Priscila Ferreira,5,14384.15,57
5128,Luis Assis,4,16273.83,46
5129,Camila Toledo,5,19450.47,19
5130,Larissa Coutinho,1,9600.55,53
5131,Maria Cardoso,2,22304.19,54
5132,Yasmin Lins,6,22085.59,36
5133,Arthur Brandao,2,22771.81,38
5134,Manuela Almeida,1,8237.1,36
5135,Gabriel Andrade,5,4455.03,34
5136,Miguel Viana,6,3410.2,41
5137,Pedro Nogueira,5,12463.1,21
5138,Arthur Castilho,2,4390.13,29
5139,Vinicius Martins,5,13662.98,54
5140,Victor Toledo,4,12712.74,39
5141,Antonio Amaral,1,17268.42,64
5142,Ana Brito,5,18229.21,54
5143,Barbara Gallo,6,17514.76,22
5144,Heitor Barbosa,6,10723.78,34
5145,Antonio Andrade,4,18245.48,18
5146,Sofia Moraes,2,17365.29,18
5147,Natalia Porto,5,2776.01,44
5148,Igor Guedes,6,13638.4,53
5149,Adriana Monteiro,6,14306.31,58
5150,Arthur Moraes,1,19837.64,48
5151,Isabel Garrido,2,13179.21,23
5152,Sofia Dantas,4,22036.59,34
5153,Carlos Lima,3,12040.78,59
5154,Luana Alves,3,4782.31,58
5155,Miguel Fonseca,5,22051.21,53
5156,Nicolas Vasconcelos,3,16851.24,38
5157,Larissa Queiroz,6,20440.28,45
5158,William Souza,2,15315.64,51
5159,Antonella Muniz,6,20222.62,44
5160,Diego Vasconcelos,2,9418.28,35
5161,Adriana Alves,6,3213.92,54
5162,Victor Bento,2,13626.11,29
5163,Felipe Neves,4,13778.37,30
5164,Valentina Rodrigues,4,20932.79,51
5165,Otavio Santana,1,6229.29,60
5166,Juliana Assis,2,17370.5,30
5167,Vania Soares,3,22197.56,47
5168,Henrique Diniz,4,10922.22,58
5169,Pedro Correia,2,6986.4,55
5170,Henrique Ferreira,3,9675.63,37
5171,Aline Cavalcanti,5,9305.55,58
5172,Thiago Vasconcelos,1,21579.79,28
5173,Carlos Muniz,1,18141.18,46
5174,Patricia Lins,3,8820.76,57
5175,Barbara Motta,5,12493.5,62
5176,Natalia Carvalho,1,11601.28,28
5177,Pedro Vasconcelos,6,5083.19,63
5178,Marcelo Moraes,4,20249.99,32
5179,Luiza Nunes,2,9830.19,62
5180,Fernando Castilho,5,5492.44,30
5181,Guilherme Alves,1,24528.68,57
5182,Miguel Monteiro,4,23486.19,36
5183,Gustavo Gallo,2,10282.16,19
5184,Rafaela Macedo,5,22746.6,62
5185,Carolina Monteiro,2,14210.99,49
5186,Julia Duarte,6,23120.96,36
5187,Walter Sampaio,6,19669.21,48
5188,Rafael Miranda,1,18740.01,19
5189,Marcos Cavalcanti,6,22050.36,53
5190,Vania Coelho,2,17815.71,36
5191,Amanda Aguiar,2,4142.41,63
5192,Camila Rezende,5,4933.73,54
5193,Natalia Cavalcanti,4,14001.11,55
5194,Valentina Coutinho,3,10058.52,38
5195,Laura Carvalho,5,21127.11,48
5196,Renata Martins,2,7566.01,52
5197,Sofia Ribeiro,1,18757.31,48
5198,Heitor Cavalcante,5,8737.94,50
5199,Samuel Nunes,5,8954.15,42
5200,Beatriz Macedo,2,16725.83,45
5201,Clarice Sampaio,5,24437.17,23
5202,Larissa Brandao,6,24377.36,61
5203,Lorenzo Neto,1,23282.41,48
5204,Bruno Fonseca,2,21900.75,44
5205,Vanessa Queiroz,3,21864.21,48
5206,Paulo Cavalcanti,99,8026.48,39
5207,Henrique Cardoso,5,19748.82,28
5208,Gabriela Nascimento,6,9240.81,32
5209,Bruno Nogueira,1,18698.62,35
5210,Joaquim Lacerda,3,18233.6,42
5211,Andre Neto,1,22297.12,47
5212,Aline Porto,3,16345.14,19
5213,Natalia Farias,3,5953.48,34
5214,Antonio Coutinho,4,3578.92,53
5215,Renan Gallo,3,13195.06,61
5216,Rafaela Neto,1,4228.93,65
5217,Fabio Queiroz,3,4476.49,21
5218,Bruno Campos,6,9294.07,22
5219,Alice Nogueira,4,14556.66,61
5220,Sara Freitas,1,21386.5,58
5221,Vanessa Dias,5,15882.26,31
5222,Eduardo Andrade,5,7115.19,33
5223,Renata Tavares,5,13743.12,26
5224,Debora Vieira,2,14586.56,65
5225,Sofia Borges,5,11072.05,37
5226,Alice Gomes,1,24371.8,62
5227,Paulo Silva,3,5312.23,32
5228,Adriana Pinto,5,10507.05,43
5229,Isabela Vieira,2,19375.96,22
5230,Amanda Ferreira,1,23787.76,56
5231,Camila Morais,1,9584.77,59
5232,Camila Almeida,6,9815.31,43
5233,Sandra Maffei,5,6441.41,45
5234,Gabriela Dias,1,16778.61,44
5235,Marcelo Azevedo,1,23596.93,37
5236,Heloisa Dantas,5,5529.37,36
5237,Paulo Sampaio,1,23169.32,50
5238,Debora Amaral,1,18465.78,18
5239,Elaine Barbosa,6,6729.67,43
5240,Henrique Menezes,6,18704.87,64
5241,Luis Gallo,5,5690.6,40
5242,Renata Carvalho,6,21822.52,23
5243,Murilo Coutinho,2,15102.28,24
5244,Joao Santiago,2,21417.13,34
5245,Beatriz Araujo,4,9373.0,49
5246,Carlos Sampaio,2,3044.44,63
5247,Luiz Santiago,3,16870.71,39
5248,Daniel Guimaraes,4,3567.28,43
5249,Enzo Barbosa,1,11247.26,38
5250,Vania Aguiar,2,10230.28,27
5251,Igor Farias,3,6655.18,46
5252,Heitor Teixeira,2,23395.56,29
5253,Gustavo Tavares,1,24633.65,47
5254,Luiza Lopes,5,6546.88,55
5255,Renata Dias,5,5917.78,58
5256,Manuela Morais,3,12728.44,50
5257,Luiz Coutinho,5,22089.38,35
5258,Caio Toledo,4,13039.17,62
5259,Samuel Gomes,5,18885.1,38
5260,Eduardo Batista,1,5490.91,59
5261,Vitor Farias,6,22543.49,26
5262,Francisco Nunes,3,9311.27,31
5263,Joaquim Siqueira,6,11509.06,54
5264,Vanessa Pires,3,22454.32,40
5265,Sandra Soares,3,7914.98,35
5266,Luana Sales,4,16678.96,36
5267,Carlos Santana,1,15406.37,38
5268,Sara Gallo,3,13324.58,54
5269,Francisco Maffei,2,21853.99,58
5270,Marcos Gomes,4,7623.99,62
5271,Sofia Dias,1,14114.28,54
5272,Samuel Muniz,4,4786.37,34
5273,Clarice Lopes,1,24035.93,27
5274,Tiago Rocha,6,5233.15,24
5275,Alice Gallo,1,7517.81,43
5276,Victor Costa,6,22828.73,27
5277,Walter Pereira,6,19348.48,53
5278,Guilherme Almeida,2,4896.1,49
5279,Tiago Mendes,2,20078.63,59
5280,Mateus Sampaio,1,3630.27,61
5281,Camila Guedes,5,10499.85,64
5282,Rodrigo Nunes,4,20174.53,41
5283,Luiza Cavalcanti,5,8678.17,34
5284,Miguel Pinheiro,2,13627.14,20
5285,Barbara Nogueira,6,15390.8,26
5286,Marcelo Siqueira,2,12841.57,32
5287,Marcos Guedes,2,24665.99,36
5288,Fernando Neves,6,13426.44,57
5289,Maite Maldonado,3,11315.62,20
5290,Carlos Araujo,2,6420.08,31
5291,Beatriz Rodrigues,2,24322.04,26
5292,Paulo Melo,1,19334.89,61
5293,Manuela Oliveira,4,19753.45,29
5294,Carolina Queiroz,5,21130.64,51
5295,Antonella Marques,2,20573.64,38
5296,Juliana Costa,5,22788.76,35
5297,Valentina Maldonado,4,19323.3,46
5298,Antonella Assis,4,20816.07,20
5299,Fabio Rocha,4,12471.46,38
5300,Enzo Diniz,5,24679.83,22
5301,Rafael Menezes,2,3565.69,58
5302,Francisco Fonseca,5,13419.26,31
5303,Eduardo Guimaraes,2,20032.43,56
5304,Renan Cardoso,5,22707.52,29
5305,Igor Cunha,4,17618.53,44
5306,Thiago Cardoso,5,5313.68,47
5307,Walter Pereira,3,7466.97,33
5308,Camila Peixoto,3,15000.81,53
5309,Sara Lins,4,14538.97,59
5310,Alice Marques,1,22862.61,22
5311,Andre Marques,1,24018.65,34
5312,Matheus Guimaraes,4,6630.23,54
5313,Douglas Azevedo,3,18280.14,42
5314,Thiago Cardoso,6,10271.3,39
5315,Caio Teixeira,1,8042.0,48
5316,Thiago Pinheiro,1,18675.57,42
5317,Antonio Costa,6,15061.93,30
5318,Paulo Freitas,4,22233.77,55
5319,Leonardo Gallo,1,22484.86,41
5320,Luana Marques,5,9308.62,21
5321,Fernanda Machado,5,2797.02,23
5322,Eduardo Moura,6,5992.77,43
5323,Camila Viana,1,11001.43,50
5324,Heitor Fernandes,6,17442.8,51
5325,Pedro Coelho,4,8279.68,57
5326,Henrique Teixeira,1,19251.55,33
5327,Ana Coelho,3,8872.82,41
5328,Walter Moreira,3,8785.09,26
5329,Pedro Borges,1,23835.44,55
5330,Rodrigo Fernandes,1,17828.56,45
5331,Luana Bento,5,3337.01,22
5332,Igor Freitas,2,9599.1,20
5333,Arthur Miranda,1,17902.24,21
5334,Mariana Amaral,5,16357.3,57
5335,Miguel Marques,5,18114.13,65
5336,Isabela Figueiredo,3,19185.22,27
5337,Fabio Carvalho,3,17573.28,53
5338,Carlos Pereira,4,22529.98,21
5339,Fernando Lopes,1,19712.97,20
5340,Joao Borges,6,15130.98,50
5341,Diego Bento,4,18780.48,51
